Ticker,Returns_multiple,RS_Rating
TRV,0.9644226218456732,63.02186878727635
TRMB,1.1689460489891068,86.48111332007953
TFC,0.9406635306158533,59.443339960238575
TYL,0.7776022053511081,32.80318091451292
TSN,0.7664867202005752,29.62226640159046
USB,0.9540047803802212,61.23260437375746
UBER,1.1326681918013766,82.30616302186878
UDR,0.7065050576468345,18.886679920477135
ULTA,1.1147697742146345,81.31212723658051
UNP,0.7349197084951078,23.061630218687874
UAL,1.6679941286141702,97.4155069582505
UPS,0.5843456443619873,5.964214711729622
URI,1.0565215032117605,75.94433399602386
UNH,0.5061284250806056,2.783300198807157
UHS,0.6785998618057056,15.904572564612327
VLO,1.0422984074370436,73.35984095427436
VTR,0.9168363739094473,55.069582504970185
VLTO,0.8274820790758908,38.56858846918489
VRSN,1.332141615275786,92.44532803180915
VRSK,0.7995490325910756,35.785288270377734
VZ,0.8923217929160537,49.70178926441352
VRTX,0.6852346733732002,16.69980119284294
VTRS,0.7144081686505567,19.880715705765407
VICI,0.8611443067852593,43.93638170974155
V,0.9896262456593956,66.2027833001988
VST,1.9496629887456745,99.40357852882704
VMC,1.0111033791101156,70.57654075546719
WRB,1.061131124846434,76.54075546719682
GWW,0.8325953064474364,39.165009940357855
WAB,0.9124796484212142,54.47316103379721
WMT,1.119537755694628,81.51093439363817
DIS,1.054745730635934,75.3479125248509
WBD,1.8199055798450963,99.00596421471172
WM,0.9000292616235952,52.286282306163024
WAT,0.7763251391177615,31.809145129224653
WEC,0.9897501097716841,66.40159045725646
WFC,1.2861500029421786,91.45129224652088
WELL,1.1125277396725077,80.9145129224652
WST,0.7380869940978246,23.658051689860834
WDC,1.7494971996080109,98.60834990059642
WY,0.6509005669337495,11.332007952286283
WSM,1.139795667812147,82.7037773359841
WMB,1.1100432357720211,80.51689860834989
WTW,0.9623949242503335,62.42544731610338
WDAY,0.7437806184337458,25.04970178926441
WYNN,1.2842733449053445,91.05367793240556
XEL,0.9733493271506891,64.61232604373758
XYL,0.9012319538627893,52.683896620278325
YUM,0.9606932726732733,62.22664015904572
ZBRA,0.7568131394352837,27.833001988071572
ZBH,0.7934339463379232,34.39363817097416
ZTS,0.6426220299090014,10.139165009940358
